"","ID","group","triangle_area","Consistency","GA_lineInter","SynQuest","SynCons","SynSD","SynPermzs","SynLine"
"135","34464","Ctl",47765,0.566641537185147,2.22582143271798,TRUE,FALSE,FALSE,FALSE,FALSE
"136","34469","Ctl",2425,0.712058896427797,0.896958086613259,FALSE,FALSE,FALSE,FALSE,FALSE
"137","34720","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"138","34732","Ctl",146,0.212117136008692,0.83797747590851,FALSE,FALSE,FALSE,FALSE,FALSE
"139","34753","Ctl",0,0.00300158008884677,13.8239289446186,FALSE,TRUE,FALSE,FALSE,FALSE
"140","34757","Ctl",19344.5,0.842287387926172,8.77081156391501,FALSE,FALSE,FALSE,FALSE,FALSE
"141","34771","Ctl",0,0,12.927783582956,TRUE,TRUE,FALSE,FALSE,FALSE
"142","34966","Ctl",6938.5,0.235965834623411,11.5559038662487,FALSE,FALSE,FALSE,FALSE,FALSE
"143","35070","Ctl",50,0.00380688241944601,10.7906072216417,FALSE,TRUE,FALSE,FALSE,FALSE
"144","35415","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"145","35430","Ctl",903,0.0393146149215283,0.78549866480901,FALSE,TRUE,FALSE,FALSE,FALSE
"146","35554","Ctl",0,0.00227636691425657,13.1341576686404,FALSE,TRUE,FALSE,FALSE,FALSE
"147","35556","Ctl",723,0.238650597047641,8.619644723093,FALSE,FALSE,FALSE,FALSE,FALSE
"148","35666","Ctl",0,0,13.6060025542784,FALSE,TRUE,FALSE,FALSE,FALSE
"149","35732","Ctl",1767.5,0.347280846091477,6.59148960873099,FALSE,FALSE,FALSE,FALSE,FALSE
"150","35733","Ctl",125,0.00414190161656774,12.0002902589109,FALSE,TRUE,FALSE,FALSE,FALSE
"151","35736","Ctl",0,4.22485028773578e-05,11.8832578660165,FALSE,TRUE,FALSE,FALSE,FALSE
"152","35992","Ctl",1520.5,0.105193468797077,6.90479507720887,FALSE,TRUE,FALSE,FALSE,FALSE
"153","35994","Ctl",135,0.00297255295092398,12.5686752583304,TRUE,TRUE,FALSE,FALSE,FALSE
"154","36050","Ctl",116.5,0.0401835351077382,10.8541739231394,FALSE,TRUE,FALSE,FALSE,FALSE
"155","36059","Ctl",0,5.1042789608038e-05,13.1856495994427,FALSE,TRUE,FALSE,FALSE,FALSE
"156","36062","Ctl",9652.5,0.973816224472715,5.63468013468013,FALSE,FALSE,FALSE,FALSE,FALSE
"157","36067","Ctl",28182,1.32004859552913,2.77510739579705,FALSE,FALSE,FALSE,FALSE,FALSE
"158","36096","Ctl",63872,0.602091061628344,13.0930570068501,FALSE,FALSE,FALSE,FALSE,FALSE
"159","36196","Ctl",0,0.000351692626271721,11.73807035876,FALSE,TRUE,FALSE,FALSE,FALSE
"160","36344","Ctl",2590,0.135145664652775,4.93649135028445,TRUE,TRUE,FALSE,FALSE,FALSE
"161","36403","Ctl",1952,0.105640536717205,11.9037501451295,FALSE,TRUE,FALSE,FALSE,FALSE
"162","36525","Ctl",0,0.188317952732117,10.2323232323232,FALSE,TRUE,FALSE,FALSE,FALSE
"163","36540","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"164","36660","Ctl",41.5,0.00273086031455634,12.8413444792755,FALSE,TRUE,FALSE,FALSE,FALSE
"165","36737","Ctl",52,0.00983086787499369,12.4678393126669,FALSE,TRUE,FALSE,FALSE,FALSE
"166","36795","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"167","36796","Ctl",95.5,0.0375943083429258,8.57784743991641,FALSE,TRUE,FALSE,FALSE,FALSE
"168","36820","Ctl",5665.5,0.127668781687514,9.92859630790665,FALSE,TRUE,FALSE,FALSE,FALSE
