"";"n_perm001";"n_perm002";"n_perm003";"n_perm004";"n_perm005";"n_perm006";"n_perm007";"n_perm008";"n_perm009";"n_perm010";"n_perm011";"n_perm012";"n_perm013";"n_perm014";"n_perm015";"n_perm016";"n_perm017";"n_perm018";"n_perm019";"n_perm020";"n_perm021";"n_perm022";"n_perm023";"n_perm024";"n_perm025";"n_perm026";"n_perm027";"n_perm028";"n_perm029";"n_perm030";"n_perm031";"n_perm032";"n_perm033";"n_perm034";"n_perm035";"n_perm036";"n_perm037";"n_perm038";"n_perm039";"n_perm040";"n_perm041";"n_perm042";"n_perm043";"n_perm044";"n_perm045";"n_perm046";"n_perm047";"n_perm048";"n_perm049";"n_perm050";"n_perm051";"n_perm052";"n_perm053";"n_perm054";"n_perm055";"n_perm056";"n_perm057";"n_perm058";"n_perm059";"n_perm060";"n_perm061";"n_perm062";"n_perm063";"n_perm064";"n_perm065";"n_perm066";"n_perm067";"n_perm068";"n_perm069";"n_perm070";"n_perm071";"n_perm072";"n_perm073";"n_perm074";"n_perm075";"n_perm076";"n_perm077";"n_perm078";"n_perm079";"n_perm080";"n_perm081";"n_perm082";"n_perm083";"n_perm084";"n_perm085";"n_perm086";"n_perm087";"n_perm088";"n_perm089";"n_perm090";"n_perm091";"n_perm092";"n_perm093";"n_perm094";"n_perm095";"n_perm096";"n_perm097";"n_perm098";"n_perm099";"n_perm100";"ID";"group"
"46740";0,481831498904477;0,479658078922479;0,483320842300065;0,489014062539305;0,485156579195689;0,493016152751674;0,486097387960188;0,504009931199364;0,480958629953662;0,506168165733869;0,501503765956954;0,5013345354113;0,491490709772932;0,483168106280709;0,482568431576157;0,488483543393218;0,484890413613411;0,483749123138352;0,488968105629555;0,48460630691077;0,496746747479571;0,497189866777844;0,485364925930401;0,494268998240429;0,49240888551653;0,486056320432035;0,500257313469929;0,490849420421723;0,486088506858769;0,489443476132541;0,482958007230912;0,492684765653896;0,486494775885164;0,513395479488091;0,496196970537242;0,50611903150221;0,478735065493846;0,490226854866166;0,486983019749206;0,479777660508372;0,482101861556817;0,480872026150216;0,492589643268772;0,471425494507346;0,492056782470779;0,47604321436598;0,474972347896388;0,484399143415641;0,498313502558134;0,490436210669703;0,494975101404311;0,484336814793275;0,480362440848864;0,492234941977078;0,472635007143724;0,478003477806189;0,496378710529819;0,484462897613012;0,492342402851868;0,48014785660842;0,493732397240063;0,480364344755252;0,495962147326024;0,482094891083033;0,491204133537657;0,503831569971692;0,498423339403898;0,504837796606708;0,496789739906605;0,489294433941845;0,489378387400385;0,496391065335867;0,492068117150987;0,481618669855276;0,481416325117893;0,484493337449473;0,489871933728589;0,481929537755779;0,481543701648601;0,488009634873316;0,483603371999745;0,477188678125791;0,482801783678379;0,482687595682051;0,483777818498687;0,487575025531901;0,481158669891633;0,486987490126052;0,481274805374194;0,490993448543438;0,482063724737088;0,492356163967542;0,48821275056995;0,486738944033631;0,481167539242708;0,487578106852508;0,480936452694596;0,487800743058459;0,479985099747563;0,492860212462147;"46740";"Syn"
"46742";0,215855294043423;0,207262095761499;0,147396747041321;0,178561538860977;0,194432041696266;0,178299092116183;0,171173596790736;0,180868923175336;0,163668389365257;0,208379201726932;0,162099181651938;0,161145287371704;0,21532911501024;0,176613165617741;0,171169003940343;0,2110601637921;0,221614208251356;0,150793016071412;0,185854741263881;0,153162236986142;0,196679115002839;0,192185367176977;0,200080259326115;0,174548974593295;0,193638876309063;0,213685718041878;0,189718133472289;0,170015370203562;0,172709179877102;0,179885312319973;0,205761438701006;0,130941086844723;0,179406319429701;0,229515764187902;0,19833967867416;0,174343916305158;0,168296729945139;0,160632052277714;0,179101575718212;0,195150922410794;0,205936540026634;0,164764441882319;0,186895939983659;0,188467439561443;0,197022373400005;0,125339169590187;0,187662983636431;0,188260729397292;0,177808935094369;0,187556086436383;0,19479939291237;0,169051921050194;0,192618323479512;0,192859735409995;0,161847571534215;0,224115898138124;0,188562311205405;0,164933837652373;0,165869013521335;0,18685282873771;0,177924111582931;0,194622918171413;0,193606394474429;0,182476353475691;0,198045625899302;0,181536367507434;0,160117323953003;0,175837719209131;0,165011507655575;0,192453979653511;0,182541250032911;0,199036507404568;0,22186156363939;0,134771537959847;0,17214971482495;0,144907072475804;0,18290091293751;0,165180170305006;0,19671975131229;0,184489083355607;0,192579021369534;0,200854354453951;0,203713676735462;0,155325138608621;0,167520792583143;0,204668259856359;0,182197926010816;0,166139714866559;0,169401362411552;0,209925288258933;0,180183528778814;0,215767734481116;0,177020931426607;0,182157518455502;0,163039885957682;0,18760777991697;0,194454137835594;0,174689322608891;0,204896382807458;0,173785934764682;"46742";"Syn"
"46746";0,394578763131905;0,346943818117298;0,378524431191648;0,330570957632874;0,340553597310828;0,339798962849487;0,351631226085251;0,340612489900643;0,326764061517659;0,350455545595764;0,358048660253757;0,358481694670846;0,318974613500532;0,348469693168923;0,322486275717426;0,337382101694122;0,350912598917309;0,333447222819273;0,342053776662384;0,371536336510375;0,384654057271178;0,348396713502043;0,35709020909671;0,324178404194046;0,348587149773542;0,332012005726096;0,347012925655479;0,357881789914528;0,358596035759741;0,333596992508886;0,368393953437217;0,336145828681013;0,355046648470568;0,335656716724249;0,378202187910434;0,35115373820567;0,358431952921682;0,360355582173288;0,356221283603443;0,347132407849524;0,351477477182785;0,330624832635808;0,368174148867111;0,352504517126077;0,332904382142621;0,329484756744342;0,356136952651591;0,345504818044004;0,348647715471543;0,319627679074509;0,355248343344352;0,368214768756839;0,353179918796049;0,344718535233855;0,341464491705891;0,33097721010695;0,357517768502895;0,3425667794901;0,331576813367268;0,306648298593108;0,357694461284888;0,322824247729335;0,340602252097369;0,357503676000321;0,311799779322081;0,325609875005835;0,357609496859172;0,336316820229336;0,373267786144541;0,297691142967206;0,353097009013719;0,322598190042676;0,361515117964745;0,360468995732941;0,333717614374086;0,326554328860526;0,327392689380317;0,35020353017687;0,361465082112225;0,340167014443873;0,32704532494087;0,347380697019923;0,34887169409986;0,352416019685098;0,373804866276777;0,339319459794518;0,337475953627081;0,348072281296216;0,372072889535343;0,350333368654163;0,364098836770147;0,347789716157665;0,318351175388948;0,322358099092878;0,357369730767436;0,366032005759282;0,334818661300424;0,362041926426593;0,369127357303537;0,303818819581557;"46746";"Syn"
"46751";0,429819532545513;0,417395946364293;0,451071643002371;0,425597676708176;0,449357652558357;0,465706030408418;0,422146822039262;0,427805702900561;0,428021651527296;0,439121794376208;0,464998896041636;0,439643592152136;0,42973512544952;0,433360218781741;0,449515730791199;0,458822094397225;0,461540226414735;0,438557385724626;0,417458105680287;0,431604683097485;0,459470292901451;0,414002677079429;0,405349022567714;0,459607595957847;0,451265566005662;0,435893708121526;0,434768118090168;0,429634924682038;0,442766529777915;0,492847802201806;0,446796844538552;0,428714764416949;0,427909870458077;0,412454390072007;0,450531753411447;0,469929524859848;0,497687073041953;0,419891595623179;0,459339353639684;0,462552234147204;0,422561212535542;0,426704734626144;0,423209560814359;0,427183811219665;0,439839401530715;0,429912999010064;0,491988016054554;0,448449259735689;0,444459539677983;0,420656036973947;0,430443681056968;0,448962479464007;0,449745930281142;0,470094672625121;0,513505374375239;0,429650629336691;0,416082508423444;0,417607578050633;0,458041004984184;0,435045987601024;0,415302476684299;0,431496893607763;0,451779731931251;0,473248685546597;0,40995942159307;0,445386793006517;0,440602803665154;0,439737130481818;0,442981514442425;0,42744269224916;0,437812307763208;0,411640651741014;0,430129191957469;0,442669896049869;0,440163176309434;0,446295436270325;0,40404085166916;0,433210666962784;0,431634470527404;0,47588770203037;0,422008084504378;0,437937138879501;0,43586784109554;0,425002412619466;0,457034927224144;0,432565877620938;0,446043422100033;0,436285799467774;0,447677976785761;0,427856047309654;0,435487924449805;0,475099639111451;0,443393165509928;0,424599093296535;0,425413707758526;0,425397727546666;0,417539858454875;0,435540200180718;0,475026209588059;0,424350838272655;"46751";"Syn"
"46802";0,31374457997925;0,311929043085628;0,313455105550124;0,322565018098819;0,311615241099419;0,33979401343516;0,373218873245071;0,288284301521578;0,323146241477291;0,314844492034784;0,324393115981303;0,30998888850916;0,329682887442589;0,305497651536705;0,29729021517795;0,340356851365944;0,306121324473995;0,293611207158623;0,32240949957661;0,305411609800852;0,360437370972162;0,327306650808875;0,35486379546899;0,317724232101736;0,323129208981494;0,323081461348612;0,332932927106324;0,328270430921651;0,299789603900072;0,323558620143712;0,303578825995136;0,281966730098931;0,314774564179686;0,278063157408625;0,312331741631978;0,305934580954473;0,303167358445279;0,325948498475266;0,321175374797516;0,347827394640313;0,309350037656618;0,313474111559807;0,311465520327113;0,304359463394136;0,312400787829676;0,319562126383533;0,297480774137255;0,322089114350902;0,304488680188275;0,329245242087425;0,313723046766048;0,311220219445192;0,321211996985259;0,312838165412044;0,316845983056535;0,341977516139467;0,296822021907903;0,307710485206157;0,331345650650382;0,324578361274361;0,307564007090457;0,302593198142851;0,318324749281956;0,318852566487534;0,322696788342935;0,307866469446728;0,322625574404845;0,318096690803483;0,315647912530125;0,323464507597964;0,329174021064787;0,319007662071644;0,29812013249046;0,318976816404362;0,3193600917648;0,32880859770591;0,291181521133445;0,29904676882571;0,314739287058275;0,317774303159019;0,33175984296528;0,298193614743056;0,278781147570936;0,293438987538691;0,307049985680413;0,316497769774281;0,331383713371045;0,289654072792986;0,322085554227622;0,315807606899446;0,338528356145984;0,337181987284444;0,304598566185609;0,283938673130081;0,294735715555855;0,310471987039476;0,346312341579041;0,290658014625841;0,337599542314911;0,331393832936458;"46802";"Syn"
"46811";0,194492223799854;0,21990095842597;0,169540224634488;0,186299499522435;0,217045833907573;0,213152769322269;0,171182909172745;0,178364383455493;0,211594681522355;0,182579697521398;0,196199315703421;0,173906144591975;0,192807369976898;0,168044962921691;0,192938843650817;0,19157159066365;0,19718197931082;0,228169696156778;0,196165349849732;0,205356378815115;0,169929507472022;0,186756564624388;0,209541921761325;0,176273931873713;0,205628793261913;0,197901134464494;0,221216607195715;0,209144861940178;0,171673138497468;0,210945951444889;0,200240511445686;0,17186405473869;0,203992429990297;0,164488646895462;0,200770567113778;0,176641248704271;0,210106491496593;0,187682859605178;0,186783024807505;0,227040486687212;0,194833762283271;0,188128987896634;0,179209718004037;0,18391092429668;0,207444596888782;0,200027430085937;0,195825960195952;0,190227554208299;0,201876358184163;0,186134893585988;0,195453429289569;0,182853851716204;0,177258560191737;0,188476795227668;0,193750718553754;0,184139231743461;0,218198978151434;0,219105735732422;0,190084261748236;0,187588515271925;0,230005939979391;0,208047755263021;0,166322817573206;0,189148098878486;0,176697840910579;0,189730129745235;0,213211092268541;0,192453433504584;0,196157709900832;0,186886446814004;0,170153120105227;0,173723718463945;0,153228201168097;0,212071886446271;0,185017655112632;0,227819730367962;0,183311346979464;0,221081964228099;0,210359357648476;0,213133076553288;0,170228857843924;0,220430665459782;0,228301960329761;0,193036164114855;0,171201200064775;0,164060732215505;0,187608352046827;0,237100649819017;0,185110266795463;0,171522900518534;0,193998439251719;0,175339910772767;0,22591337210273;0,169978827520157;0,205412258307404;0,190657334613894;0,172352593167681;0,203697255985382;0,208073966845455;0,166281341361314;"46811";"Syn"
"46868";0,389829030868613;0,390801785787386;0,412830492143626;0,397277300863219;0,395726388969585;0,397529228797915;0,390752859217798;0,39447205162067;0,397730966921796;0,394870945799153;0,394637613718515;0,404211155544519;0,40138046202517;0,398009778661689;0,398178979414147;0,394671597326742;0,396908809919658;0,394435468344219;0,39232687955599;0,407755089819848;0,402439010561824;0,393328697162776;0,388906540958637;0,39149968190288;0,397433858180661;0,398029532888528;0,391783080722608;0,407470741859623;0,399193815880514;0,397441902852391;0,399865052962526;0,403183885392933;0,403336494341521;0,408452326823423;0,394337646686701;0,391957586583143;0,397000253136478;0,396056671337224;0,406077932773905;0,392546064092238;0,398291416297358;0,393751063646555;0,392107970451128;0,393282116529344;0,400671091939927;0,397869473766668;0,395154707176691;0,40814793535352;0,397829367545077;0,387854250359393;0,396588574757082;0,403325904141027;0,399393215282387;0,395540112887412;0,398004026187726;0,399119769205949;0,399058165233092;0,39478175168484;0,394864721889226;0,387373090046669;0,394263048612129;0,416368126269174;0,396280723501055;0,395726497670379;0,413575207688464;0,39265541299204;0,394083446386218;0,399029448134876;0,393758914956917;0,395194922871653;0,389787973959347;0,396973390910487;0,392721002937009;0,392168782495129;0,393583594141046;0,397852123431751;0,399308357456786;0,394866646863577;0,395902357088739;0,402115960026987;0,390167972977982;0,396650544595797;0,402339891364874;0,39985873636165;0,398720473588871;0,394357850768108;0,406952953771832;0,398184561478633;0,396103976630476;0,411170868418767;0,393666627862051;0,395613744759014;0,410506416947074;0,395542272334136;0,391324070791036;0,404709385669288;0,413554167456229;0,389524406881495;0,405206488076973;0,395327693626142;"46868";"Syn"
"47191";0,285029652731222;0,292643303170318;0,276464812972321;0,275772110117613;0,286076942412579;0,278161477830446;0,283973136517992;0,274781986100321;0,273043108395048;0,292625561824889;0,29194039202742;0,300242811468766;0,285688202030416;0,282382043936705;0,291075783134151;0,274065217600272;0,285791271532391;0,291274761481188;0,282703662216309;0,288840753856733;0,276951525444134;0,278496973943186;0,27584940855085;0,269357249812895;0,291545778358515;0,270219053989633;0,283890477868615;0,278291302566514;0,284358616962298;0,27088415983875;0,301635484045663;0,285331447272214;0,281289217588708;0,28598877369994;0,284506716780665;0,286339264292454;0,28342574569184;0,290580990439243;0,298165572547047;0,273831739743025;0,292247795290804;0,284712118589266;0,295442831231696;0,281794807881246;0,299392797770706;0,294283899889061;0,281749297485704;0,277265992966753;0,289744753811023;0,271747595287034;0,267768645622396;0,297034131468289;0,280915111147236;0,279518420132002;0,278528737075009;0,281392445573624;0,289951960694171;0,275535940154285;0,284112580988949;0,282756752871953;0,281606184334809;0,288858143458699;0,273789891529163;0,282415918158477;0,279173422665718;0,282673415397257;0,311454191475439;0,27739788132011;0,295813015162544;0,286244754887695;0,281606669045383;0,283311882276133;0,288765799771128;0,271398106804029;0,291799185275792;0,299494248268997;0,276922790993604;0,281685837774186;0,286584760917664;0,289623892085086;0,272197628528947;0,268451067460602;0,275803236638169;0,302426658566491;0,285889874117418;0,27171536892273;0,284114419830245;0,287877444268059;0,280564087314092;0,284012678591557;0,287373524463573;0,289423363039925;0,30607757650338;0,313829359027526;0,27982717308783;0,308567408480096;0,275224175962188;0,283069240294547;0,284158255175757;0,292263612500284;"47191";"Syn"
"47246";0,367789994486727;0,378769924306154;0,370070123053805;0,369840782588449;0,360650097337761;0,368288509831773;0,343321920453222;0,366379469420261;0,302137937740667;0,398487327620562;0,366177090762644;0,344732524535078;0,347985553105974;0,338403877497133;0,337957973431526;0,342866062190292;0,382880503429854;0,33385619631214;0,337231067530318;0,334184962962736;0,404048095089072;0,388364295154476;0,356316243731434;0,350159497943757;0,34225880678668;0,355201787023579;0,356451657378821;0,345914735477844;0,377605257347725;0,342253378176875;0,347925958027714;0,357505569775291;0,35501941872746;0,360066789864249;0,376656003265528;0,372400353719485;0,365934812678732;0,347467690436117;0,335874119128559;0,363918636668651;0,385115798166709;0,35209355225535;0,367806427500491;0,347797868479341;0,347476314685932;0,387028434638809;0,333805898272337;0,351285859435318;0,368065936622838;0,377867655273768;0,34104037550686;0,34536526730909;0,359891299248273;0,364076842964666;0,347820584751846;0,362493966941431;0,337263697626758;0,371599490447293;0,34756592736128;0,340210942202297;0,33447723300031;0,348746318332784;0,359260118514249;0,367605070093568;0,350449750516267;0,373632455026664;0,416100652405516;0,331915028874388;0,378485315038349;0,338056553698491;0,363927316875449;0,409654590626242;0,351596164661235;0,362151063753233;0,35218281502822;0,350990589123543;0,337439376149745;0,366747688329322;0,346613335558417;0,347797570584489;0,377140884146851;0,361942342133562;0,356430887222024;0,353885743839678;0,342487211335768;0,350631179548259;0,357218379199624;0,354123116383077;0,359600120182569;0,338885737115786;0,344277183993658;0,379594762857897;0,340665994476039;0,333983162441956;0,385768970882034;0,394390011769132;0,337552244057395;0,34496550474904;0,352884112113436;0,358432415049424;"47246";"Syn"
"480_BeHe";0,332587486594705;0,316442171158328;0,331339366825666;0,327494239358665;0,325312534618333;0,322317480916321;0,324335199856018;0,327330709830435;0,322291523599571;0,344765922624943;0,31630279911873;0,317953724284231;0,321051958556491;0,319054364829016;0,324216703226609;0,326629863218765;0,314363650487748;0,329127843526624;0,344359719123618;0,322549438553652;0,349073734605802;0,345356851031839;0,328656740082436;0,327687183207728;0,336962717800306;0,322483070860597;0,307750736802519;0,321089542991017;0,322363131716153;0,354017904747225;0,329561289592154;0,325245558990118;0,320082601898902;0,324901014411238;0,326046605046832;0,318854813895862;0,328439809433179;0,329770923936322;0,329094907608456;0,313604321872383;0,318005228751218;0,319155405405936;0,321944395242137;0,355113971726093;0,32024464768994;0,33481003504727;0,33021051379512;0,327585715376423;0,316520945821172;0,326852374774546;0,319337936745709;0,327424333750204;0,314432819331372;0,323581637206264;0,341776455317176;0,332797779039107;0,323270442353001;0,32602279274248;0,327237035136302;0,327261627472315;0,328947162411206;0,324510911239994;0,323688600409864;0,313223356281822;0,335320714061124;0,33366400091917;0,314078432006093;0,312767200921203;0,335732844409659;0,328390306058129;0,337634910003653;0,314576473183899;0,316721456439215;0,324009212615658;0,32495595341287;0,334392296236125;0,317789697132452;0,335738624905298;0,329817211682755;0,320755602884883;0,314016729398263;0,335660442490675;0,327311605306819;0,332521134714251;0,315099044044371;0,324278004581529;0,336461812640918;0,32266440221509;0,33980429365599;0,330631709571797;0,32013311625534;0,322497951443939;0,324677952598198;0,332551296391031;0,31157635327459;0,330505420124347;0,327660030867804;0,327430630821615;0,315979757723983;0,323467621609609;"480_BeHe";"Syn"
"48114";0,0271661919592414;0,0433732910481275;0,0517150302473257;0,0245694790969993;0,0360041076123831;0,0314506953428444;0,0830359234709919;0,0289174129170812;0,0451851390840347;0,0372658145352451;0,0402014826913163;0,0721727824648704;0,0560308961357153;0,0393327449244002;0,0218788596515384;0,0285368388752569;0,0548819521994844;0,0304382109805691;0,0580770472285014;0,0344264247344139;0,0349247634609189;0,032192216154455;0,0439084101108779;0,0533567839140125;0,0512749495253328;0,0526722139825851;0,0325849560736428;0,0508351967609973;0,0449894767645561;0,0323052523553609;0,039129009681382;0,0280068317743085;0,0301734806507486;0,0437386870114894;0,0609732687993758;0,0391479088534604;0,0363933705956298;0,0372122965537785;0,0429789481975753;0,041446668675728;0,0340996475594083;0,030956613598541;0,0228649614168557;0,0348728935965386;0,0376620935789846;0,0369288661140731;0,0413623987682569;0,0327504614442932;0,0367776395860488;0,0564003891770869;0,036010683246764;0,0394147373380969;0,062555071732918;0,0262046842283062;0,0288728703961361;0,0586302123355022;0,0299016747513774;0,0106550671195567;0,0366141645620388;0,0464833904616087;0,0415900254407888;0,0455665752012531;0,0739910141710224;0,0464282629501624;0,0336927676115796;0,0193509387479021;0,0309319007044889;0,0388853937801784;0,0301821384669772;0,0382977307625246;0,038956414313859;0,0603272534927345;0,0275740074834919;0,0533114867581084;0,0218638731796061;0,0486023475633539;0,0435313059601802;0,0680634272717974;0,0397435015925692;0,0544725682270682;0,0319428961749998;0,0577535862054719;0,0224888782339218;0,0586386952631598;0,0265392738463864;0,0435187717939628;0,0454725053832628;0,0380859281596926;0,0192701424751423;0,0534219258526374;0,0462437452989398;0,0347738287558766;0,0289262208278823;0,0400568166928544;0,032189159527773;0,0303026481569409;0,0498927552157671;0,0474917071080162;0,064683464417292;0,0210065173873405;"48114";"Syn"
"482_MiSa";-0,199086698746762;-0,199147001692117;-0,199158278320806;-0,199045840851444;-0,199161840045945;-0,199100758035439;-0,199140948516472;-0,199088778240994;-0,199089310588843;-0,199090692826499;-0,199094561013597;-0,199041173963011;-0,199060769774236;-0,199078351569443;-0,1990989185788;-0,199126930355859;-0,199126584211292;-0,199098691223635;-0,199071327079819;-0,199143717980282;-0,199159868705825;-0,199031792061012;-0,199152339105348;-0,199061316216805;-0,199096557144962;-0,19907569057898;-0,199108752832876;-0,199092135632129;-0,199113753097076;-0,199101263824937;-0,199100869361812;-0,199080675503462;-0,199099743087248;-0,199096798113828;-0,199101069944694;-0,199103210286275;-0,199138174469673;-0,199117729888157;-0,199103857985467;-0,199116740167604;-0,199129148190718;-0,199056996002169;-0,19902104985745;-0,199145794300901;-0,199085507376216;-0,199083351470357;-0,199049041506069;-0,199095437645695;-0,199112515351963;-0,19913049794358;-0,199057996908333;-0,199055091329956;-0,199122494522863;-0,199106686353344;-0,199120586378061;-0,199077865838758;-0,1991090031452;-0,199120187520559;-0,19910399877611;-0,199057906100855;-0,199097687349445;-0,199112709000523;-0,199031369967018;-0,199156323847772;-0,199177460304518;-0,199074417950108;-0,199108283437478;-0,199072459626286;-0,199088179975145;-0,199070681564516;-0,199065900488979;-0,199110085515387;-0,199136128644974;-0,19909527125749;-0,199167654717346;-0,199070002845882;-0,199126586546157;-0,199075746158758;-0,199008568073832;-0,199068288915652;-0,199134392826611;-0,199091305409482;-0,19908295673182;-0,199063885893948;-0,199124905876283;-0,199138092119165;-0,199112270591544;-0,199127983168783;-0,199124422375935;-0,199085629421741;-0,199095973417015;-0,199068522537219;-0,199024758914915;-0,199130963484186;-0,199120048993775;-0,199048552026762;-0,199132586501993;-0,199138418749199;-0,199141597036096;-0,199083855155764;"482_MiSa";"Syn"
"48243";0,0429866018354899;0,0866154185856751;0,0753006101584736;0,0613520446385276;0,0892702218871416;0,043739664824568;0,0637715978730486;0,0485002993293135;0,0412563273687377;0,0879156923350587;0,0776407756259125;0,0694074556640071;0,0706395663041243;0,0655831108530769;0,0526298134693669;0,0519524486869595;0,0502637176740136;0,0801596359811102;0,0906795819907883;0,0787544826065728;0,0600231213956355;0,0622125202676093;0,0591266674930226;0,0712680705877258;0,0623391209338636;0,0777421856129979;0,0551107775263023;0,0733320924919315;0,0731409336817637;0,0584966569786605;0,0611561101276461;0,0762542637012555;0,0646185361200472;0,0538919578582004;0,0395134368562286;0,0840677465435962;0,0733732443670485;0,074048381126839;0,0763312828108358;0,0818836069167806;0,076904862170185;0,0553566474174893;0,0576077725488448;0,0817528461208357;0,082858772852819;0,087455197549732;0,0680228690266088;0,0742533210484683;0,0644306419160195;0,075856897229944;0,0589955896504018;0,0640915086845709;0,0827306315194529;0,0669726110341283;0,0673539116733232;0,0655883502038984;0,0985454958473492;0,06680249464367;0,0645239590403155;0,0777739778479685;0,0505602483070776;0,0460011753107365;0,0705042607355478;0,0408039903009922;0,081457020936158;0,0726210299469097;0,0820362153509512;0,0876222198692384;0,0883698220550266;0,0579407059200243;0,0609368365893507;0,0759223542477398;0,0827103186358897;0,0661531975436003;0,0636617290668295;0,0367445743171899;0,0582765997472858;0,0430054671878459;0,075725646504965;0,0847071439786;0,0590596083551253;0,0883439232228528;0,0878533457104935;0,0767906469300724;0,0762867083179072;0,0579360160879005;0,0383389271102113;0,0414814382051092;0,0785927914175139;0,078568248891975;0,064325253272914;0,0474616520194516;0,0637246948671133;0,063674677868205;0,0715142256216508;0,094128789516289;0,0659923231032719;0,0750620968307164;0,0658839842453939;0,0738302930684011;"48243";"Ctl"
"48245";-0,0499334408382321;-0,0717974944014778;-0,0934189621279838;-0,0795186551230786;-0,0739693635498328;-0,0422263535670437;-0,0652528037925659;-0,0541048405362503;-0,0964855612880426;-0,085819778445624;-0,0823476829982378;-0,0549682631598188;-0,0675337842731414;-0,0894456000585233;-0,0271853471487277;-0,0516205662430638;-0,0442960415430217;-0,0943164016732344;-0,0809207981182591;-0,091013301996844;-0,0838905679082662;-0,0588069040590088;-0,074018058294753;-0,0349201230065106;-0,0894462304726643;-0,0976006709161163;-0,0626645141004383;-0,0840359056252609;-0,113149197406682;-0,0509121730597775;-0,0770268901817426;-0,0803810131877535;-0,0897601786239605;-0,074827492451038;-0,0676976925601012;-0,0502045536928971;-0,0731723780150248;-0,0937987636598449;-0,0821541440121249;-0,0795197761741202;-0,0648449130818274;-0,0727366717299771;-0,0714689132741222;-0,0688421267993038;-0,0581864228103327;-0,0631157276792335;-0,0832860325935263;-0,0586017397712554;-0,0618302217212759;-0,0858519280867968;-0,0806863492891114;-0,0821840361083844;-0,0338083281487438;-0,0698156274008212;-0,0808071892715223;-0,0532537299281779;-0,0812521213265609;-0,0760008046808657;-0,0544931514557741;-0,0604003617822434;-0,0607512574874119;-0,0852456619634125;-0,047409379443161;-0,0697853020613236;-0,0801997507157131;-0,0782579411207946;-0,0794919884682506;-0,0449420095358092;-0,0671045686440155;-0,0851035205208377;-0,0940960837892616;-0,0949878950954487;-0,0567357418294784;-0,066174662404887;-0,0639642176533504;-0,0783026458096225;-0,0704790381254812;-0,0914351772524864;-0,060491041336052;-0,0770065844016602;-0,0675740999991502;-0,069889981133757;-0,103272608706058;-0,0684518184566397;-0,074305422962435;-0,0427919647436524;-0,0904595317608064;-0,103559516355856;-0,0765846082415609;-0,0862832749008408;-0,0337157149860426;-0,0815317676778752;-0,0569401372670662;-0,0208853775011349;-0,0424943211258021;-0,0435034522522239;-0,0442539154258127;-0,0855132432549108;-0,0872005565129806;-0,0679527536783132;"48245";"Ctl"
"48249";0,460811840704481;0,511993387433943;0,471977335014897;0,449395274286254;0,49370931094838;0,490040385402423;0,490418634513217;0,445463795083748;0,499887991083052;0,457557563897229;0,449593718856033;0,508665811812206;0,509448677509128;0,465268803484683;0,47125359252935;0,45312213368513;0,486592340191516;0,447972843447591;0,442605820785149;0,446793813888541;0,471377920058758;0,510366270372375;0,43960491646256;0,441457483761795;0,51138595569623;0,461128563393512;0,507888474724896;0,529649795633751;0,441074971072788;0,466324542534661;0,450666548098815;0,520718699827352;0,450327297543317;0,519786698102117;0,512574347379363;0,494117113055988;0,448143659463913;0,441751195792245;0,489523900674296;0,492602580044034;0,513602439702926;0,43086828021317;0,450287399833974;0,473431662376042;0,458837151706794;0,512146225768004;0,467714631188462;0,47103543676897;0,457278854284933;0,437692922708046;0,455915447799563;0,477731053647491;0,447326129973969;0,512152105299502;0,494226465403342;0,451310781408384;0,485869366213089;0,50461280869542;0,470087727181168;0,476286081079415;0,44044419960374;0,476354095251983;0,462764782435222;0,443061926048939;0,423311108485421;0,481454526070306;0,541008765695168;0,514127216736184;0,50371023103675;0,435891391513257;0,455094466870845;0,494325964498548;0,493511160249506;0,473894624554781;0,501856465689122;0,461286607584672;0,45961422329266;0,488479085905603;0,434699115310718;0,505549820223293;0,466882479697617;0,497514183418893;0,499550982502855;0,481430184162788;0,469637117814531;0,508440237106617;0,495264256392902;0,482653484496362;0,507618667754516;0,477263757650847;0,486956893857725;0,486164404811654;0,454814498544582;0,481958099390925;0,493690936593589;0,489096523839006;0,457528102484293;0,454879589724562;0,48613764393859;0,48510900774633;"48249";"Ctl"
