"","ID","group","triangle_area","Consistency","totLineCross","SynQuest","SynCons","SynSD","SynPermzs","SynLine"
"278",45292,"Ctl",29890,0.185207991242474,253,FALSE,TRUE,TRUE,TRUE,TRUE
"279",45299,"Ctl",33,0.0894254480027631,299,FALSE,TRUE,TRUE,TRUE,TRUE
"280",45300,"Ctl",25,0.0188175501801338,203,FALSE,TRUE,TRUE,TRUE,TRUE
"281",45363,"Ctl",6937.5,0.466069891579739,2053,TRUE,FALSE,TRUE,FALSE,FALSE
"282",45369,"Ctl",6.5,0.0452723377158925,393,FALSE,TRUE,TRUE,TRUE,TRUE
"283",45376,"Ctl",0,0.192819613378693,364,FALSE,TRUE,TRUE,TRUE,TRUE
"284",45409,"Ctl",0,6.28513389849257e-06,2620,FALSE,TRUE,FALSE,FALSE,FALSE
"285",45475,"Ctl",430,0.125908401926672,410,FALSE,TRUE,TRUE,TRUE,TRUE
"286",45714,"Ctl",38292.5,4.03450699498866,1942,FALSE,FALSE,TRUE,TRUE,FALSE
"287",45720,"Ctl",7,0.0175372343111021,160,FALSE,TRUE,TRUE,TRUE,TRUE
"288",45727,"Syn",391,0.0882337014918289,312,TRUE,TRUE,TRUE,TRUE,TRUE
"289",45728,"Syn",4.5,0.179102770963542,357,TRUE,TRUE,TRUE,TRUE,TRUE
"290",45731,"Syn",309,0.198228064468262,313,TRUE,TRUE,TRUE,TRUE,TRUE
"291",45733,"Ctl",67,0.485783816569224,249,FALSE,FALSE,TRUE,TRUE,TRUE
"292",45734,"Syn",4,0.0306877606520292,306,TRUE,TRUE,TRUE,TRUE,TRUE
"293",45736,"Syn",774,0.282358538545485,299,FALSE,FALSE,TRUE,TRUE,TRUE
"294",45743,"Syn",378,0.0436545084581509,287,TRUE,TRUE,TRUE,TRUE,TRUE
"295",45748,"Syn",100,0.0338132688041944,258,TRUE,TRUE,TRUE,TRUE,TRUE
"296",45759,"Syn",1023,0.10285849771219,321,TRUE,TRUE,TRUE,TRUE,TRUE
"297",45760,"Syn",80,0.0231913549363711,268,TRUE,TRUE,TRUE,TRUE,TRUE
"298",45763,"Syn",4,0.0506279726516052,348,TRUE,TRUE,TRUE,TRUE,TRUE
"299",45775,"Syn",484.5,0.0532162828146308,370,TRUE,TRUE,TRUE,TRUE,TRUE
"300",45776,"Syn",767,0.36672253395535,294,TRUE,FALSE,TRUE,TRUE,TRUE
"301",45782,"Syn",563.5,0.124364457670546,429,FALSE,TRUE,TRUE,TRUE,TRUE
"302",45784,"Ctl",0,0.193694280211321,2620,FALSE,TRUE,FALSE,FALSE,FALSE
"303",45791,"Syn",639.5,0.0192252789915752,294,TRUE,TRUE,TRUE,TRUE,TRUE
"304",45819,"Syn",57,0.119449308548851,296,TRUE,TRUE,TRUE,TRUE,TRUE
"305",45820,"Ctl",0,0.000106624641409095,2393,FALSE,TRUE,FALSE,FALSE,FALSE
"306",45829,"Ctl",5.5,1.89506668497469,421,FALSE,FALSE,TRUE,TRUE,TRUE
"307",45878,"Ctl",12294,0.347090617375502,366,FALSE,FALSE,TRUE,TRUE,TRUE
"308",45905,"Syn",1181.5,0.134321922699887,323,TRUE,TRUE,TRUE,TRUE,TRUE
"309",45920,"Syn",787.5,0.32627393543821,335,TRUE,FALSE,TRUE,TRUE,TRUE
"310",45948,"Ctl",113.5,0.155871380427235,311,TRUE,TRUE,TRUE,TRUE,TRUE
"311",46082,"Ctl",0,0.170143614049381,2284,FALSE,TRUE,TRUE,FALSE,FALSE
"312",46110,"Ctl",621.5,0.302557677523969,332,FALSE,FALSE,TRUE,TRUE,TRUE
"313",46112,"Ctl",3,0.00156559143583946,2178,FALSE,TRUE,FALSE,FALSE,FALSE
"314",46125,"Syn",270,0.114384485151475,502,TRUE,TRUE,TRUE,TRUE,FALSE
"315",46126,"Ctl",263,0.0661317896033186,251,TRUE,TRUE,TRUE,TRUE,TRUE
"316",46130,"Ctl",20469.5,1.21462022762364,1430,FALSE,FALSE,TRUE,FALSE,FALSE
"317",46150,"Ctl",61870,3.62283328835994,799,FALSE,FALSE,TRUE,TRUE,FALSE
"318",46182,"Ctl",0,0.00924089060442155,2321,FALSE,TRUE,FALSE,FALSE,FALSE
"319",46214,"Ctl",49.5,0.0415870453127461,292,TRUE,TRUE,TRUE,TRUE,TRUE
"320",46243,"Ctl",0,0,2670,FALSE,TRUE,FALSE,FALSE,FALSE
"321",46264,"Ctl",7.5,0.477159661215874,1003,FALSE,FALSE,TRUE,TRUE,FALSE
"322",46288,"Syn",828,0.0918505447584192,358,TRUE,TRUE,TRUE,TRUE,TRUE
"323",46293,"Ctl",39,0.139626640756838,283,FALSE,TRUE,TRUE,TRUE,TRUE
"324",46297,"Ctl",19,0.00234094513805921,2264,FALSE,TRUE,FALSE,TRUE,FALSE
"325",46299,"Ctl",0,0.0556539287879328,337,FALSE,TRUE,TRUE,TRUE,TRUE
"326",46308,"Ctl",235,0.116922192285324,364,FALSE,TRUE,TRUE,TRUE,TRUE
"327",46313,"Ctl",207,0.627089837643095,229,FALSE,FALSE,TRUE,TRUE,TRUE
"328",46315,"Ctl",858,0.365676940999831,261,FALSE,FALSE,TRUE,TRUE,TRUE
"329",46320,"Ctl",1,2.19219772083293,318,FALSE,FALSE,TRUE,TRUE,TRUE
"330",46358,"Ctl",174.5,0.021699922143536,475,FALSE,TRUE,FALSE,TRUE,TRUE
"331",46363,"Ctl",2973.5,0.415871892164996,2364,FALSE,FALSE,TRUE,FALSE,FALSE
"332",46378,"Ctl",13190,1.21022529605369,334,FALSE,FALSE,TRUE,TRUE,TRUE
"333",46419,"Ctl",3851.5,0.928390895111131,423,TRUE,FALSE,TRUE,TRUE,TRUE
"334",46439,"Ctl",24,0.0828373807239865,324,FALSE,TRUE,TRUE,TRUE,TRUE
"335",46473,"Syn",8,0.116743434333876,326,TRUE,TRUE,TRUE,TRUE,TRUE
"336",46480,"Ctl",0,0.0588248839465697,2334,FALSE,TRUE,FALSE,TRUE,FALSE
"337",46545,"Ctl",0,0,2635,FALSE,TRUE,FALSE,FALSE,FALSE
"338",46555,"Ctl",3373,0.193224143862022,312,FALSE,TRUE,TRUE,TRUE,TRUE
"339",46572,"Ctl",70,0.00668202764976959,1612,FALSE,TRUE,FALSE,FALSE,FALSE
"340",46583,"Syn",67.5,0.12069824974535,294,TRUE,TRUE,TRUE,TRUE,TRUE
"341",46603,"Syn",715,0.144982671248835,295,TRUE,TRUE,TRUE,TRUE,TRUE
"342",46604,"Ctl",42,0.0174723784060079,254,FALSE,TRUE,TRUE,TRUE,TRUE
"343",46613,"Syn",43.5,0.188243175785547,292,TRUE,TRUE,TRUE,TRUE,TRUE
"344",46636,"Syn",298,0.108810151271514,360,TRUE,TRUE,TRUE,TRUE,TRUE
"345",46639,"Syn",7.3969126426673,0.832318437153409,415,FALSE,FALSE,TRUE,TRUE,TRUE
"346",46643,"Ctl",0,0,2465,FALSE,TRUE,FALSE,FALSE,FALSE
"347",46693,"Syn",170,3.94575384818234,367,FALSE,FALSE,TRUE,TRUE,TRUE
"348",46706,"Syn",4186.5,0.130953668470939,377,TRUE,TRUE,TRUE,TRUE,TRUE
"349",46730,"Syn",1639,2.67001420744774,474,FALSE,FALSE,TRUE,TRUE,TRUE
"350",46740,"Syn",9,0.0917446864548703,366,TRUE,TRUE,TRUE,TRUE,TRUE
"351",46742,"Syn",19.5,0.0878615766497741,325,TRUE,TRUE,TRUE,TRUE,TRUE
"352",46746,"Syn",77.5,0.0748118846860797,335,TRUE,TRUE,TRUE,TRUE,TRUE
"353",46751,"Syn",16,1.27978216734749,416,FALSE,FALSE,TRUE,TRUE,TRUE
"354",46802,"Syn",687,0.0928399763305003,436,FALSE,TRUE,TRUE,TRUE,TRUE
"355",46811,"Syn",49,0.0481445884699946,364,TRUE,TRUE,TRUE,TRUE,TRUE
"356",46868,"Syn",59.5,0.110070028841057,363,TRUE,TRUE,TRUE,TRUE,TRUE
"357",47191,"Syn",175.5,0.0720290224177881,261,TRUE,TRUE,TRUE,TRUE,TRUE
"358",47246,"Syn",2032,0.178362509917799,288,TRUE,TRUE,TRUE,TRUE,TRUE
"359",48114,"Syn",2184,1.38327606062897,495,TRUE,FALSE,TRUE,TRUE,TRUE
"360",48243,"Ctl",102996,1.83453315823313,686,FALSE,FALSE,TRUE,TRUE,FALSE
"361",48245,"Ctl",316,0.705055305770703,1556,FALSE,FALSE,TRUE,TRUE,FALSE
"362",48249,"Ctl",548.147842265854,0.0452891818312702,392,FALSE,TRUE,TRUE,TRUE,TRUE
"363",48373,"Ctl",1.5,0.041964966533932,333,FALSE,TRUE,TRUE,TRUE,TRUE
"364",48398,"Ctl",70778.5,3.1423872636022,682,FALSE,FALSE,TRUE,TRUE,FALSE
"365",48522,"Ctl",1239.5,0.125034506039804,284,TRUE,TRUE,TRUE,TRUE,TRUE
"366",48587,"Ctl",9296,2.26371840121606,513,FALSE,FALSE,TRUE,TRUE,FALSE
"367",48830,"Ctl",23979,0.349131868664824,314,FALSE,FALSE,TRUE,TRUE,TRUE
"368",48989,"Syn",87,0.0421479355289245,246,TRUE,TRUE,TRUE,TRUE,TRUE
"369",49011,"Ctl",2727,1.96850717157034,471,FALSE,FALSE,TRUE,TRUE,TRUE
"370",49326,"Ctl",129,0.325151231134731,1957,FALSE,FALSE,TRUE,FALSE,FALSE
"371",49369,"Ctl",2158.5,0.225731472228851,447,FALSE,FALSE,TRUE,TRUE,TRUE
"372",49393,"Ctl",69,0.260786447676202,266,TRUE,FALSE,TRUE,TRUE,TRUE
"373",49395,"Ctl",47,0.0164205656032995,191,TRUE,TRUE,TRUE,TRUE,TRUE
"374",49399,"Ctl",2819,0.244423418720582,126,FALSE,FALSE,TRUE,TRUE,TRUE
"375",49410,"Ctl",1608,0.226281890944826,386,FALSE,FALSE,TRUE,TRUE,TRUE
"376",49453,"Ctl",83.5,0.0162862460815047,1946,FALSE,TRUE,FALSE,FALSE,FALSE
"377",49483,"Ctl",120.000305175687,0.219747303601849,491,FALSE,FALSE,FALSE,FALSE,TRUE
"378",49547,"Ctl",72,0.0125225832022312,1544,FALSE,TRUE,FALSE,TRUE,FALSE
"379",49620,"Ctl",0,0.00508469383671959,2524,FALSE,TRUE,FALSE,FALSE,FALSE
"380",49701,"Ctl",0,0.542762090261247,218,FALSE,FALSE,TRUE,TRUE,TRUE
"381",49733,"Ctl",0,0.040392539579267,371,TRUE,TRUE,TRUE,TRUE,TRUE
"382",50035,"Ctl",489,0.0108750207584546,2198,FALSE,TRUE,FALSE,FALSE,FALSE
"383",50392,"Ctl",3852,0.13900288121585,360,TRUE,TRUE,TRUE,TRUE,TRUE
"384",50501,"Ctl",4464,0.46628002992031,2562,FALSE,FALSE,FALSE,FALSE,FALSE
"385",52064,"Ctl",148,0.600163350724967,446,FALSE,FALSE,TRUE,TRUE,TRUE
"386",52174,"Ctl",3,0.0831924552340152,2175,FALSE,TRUE,FALSE,FALSE,FALSE
"387",52221,"Ctl",0,0,2503,FALSE,TRUE,FALSE,FALSE,FALSE
"388",52269,"Ctl",564,0.0461708153996296,397,FALSE,TRUE,TRUE,TRUE,TRUE
"389",52783,"Ctl",631,0.0421888774559649,395,FALSE,TRUE,TRUE,TRUE,TRUE
"390",52960,"Ctl",3640,0.0694338218512206,143,FALSE,TRUE,TRUE,TRUE,TRUE
"391",53238,"Ctl",87.5,0.180949511803238,232,FALSE,TRUE,TRUE,TRUE,TRUE
"392",53252,"Ctl",15803,1.39958742054952,2442,FALSE,FALSE,TRUE,FALSE,FALSE
"393",53284,"Ctl",78,0.2271344156303,310,FALSE,FALSE,TRUE,TRUE,TRUE
"394",53343,"Syn",2291,0.100268562602551,376,TRUE,TRUE,TRUE,TRUE,TRUE
"395",53347,"Syn",10164,0.871067346076607,434,TRUE,FALSE,TRUE,TRUE,TRUE
"396",53351,"Syn",34.5,0.163057782491004,265,TRUE,TRUE,TRUE,TRUE,TRUE
"397",53357,"Syn",901.5,0.129355388007704,316,TRUE,TRUE,TRUE,TRUE,TRUE
"398",53381,"Syn",427,0.237760387741707,369,TRUE,FALSE,TRUE,TRUE,TRUE
"399",53417,"Syn",824.5,0.866174899803388,495,TRUE,FALSE,TRUE,TRUE,TRUE
"400",53432,"Syn",442.5,0.175807177357772,330,TRUE,TRUE,TRUE,TRUE,TRUE
"401",53461,"Syn",35.5,0.138086755409467,263,TRUE,TRUE,TRUE,TRUE,TRUE
"402",53494,"Syn",2611.5,0.0739221034731015,261,TRUE,TRUE,TRUE,TRUE,TRUE
"403",53535,"Syn",102,0.382304770148464,326,FALSE,FALSE,TRUE,TRUE,TRUE
"404",53725,"Syn",21.5,0.119642042530295,275,TRUE,TRUE,TRUE,TRUE,TRUE
"405",53727,"Syn",501.5,0.201595943468982,264,TRUE,TRUE,TRUE,TRUE,TRUE
"406",53730,"Syn",678,0.197531008567798,325,TRUE,TRUE,TRUE,TRUE,TRUE
"407",53732,"Syn",0,0.028041915838252,266,TRUE,TRUE,TRUE,TRUE,TRUE
"408",53745,"Syn",0,3.34352327777624e-05,2329,TRUE,TRUE,FALSE,FALSE,FALSE
"409",53751,"Syn",5,0.0588620184783158,450,TRUE,TRUE,TRUE,TRUE,TRUE
"410",53759,"Syn",12,0.034930665344231,334,TRUE,TRUE,TRUE,TRUE,TRUE
"411",55397,"Syn",332,0.13181872605364,395,TRUE,TRUE,TRUE,TRUE,TRUE
"412",55459,"Syn",0,0.0351563429594726,343,TRUE,TRUE,TRUE,TRUE,TRUE
"413",55515,"Syn",913,0.0661808903445822,346,TRUE,TRUE,TRUE,TRUE,TRUE
"414",55774,"Syn",2.5,0.473666684173722,303,TRUE,FALSE,TRUE,TRUE,TRUE
"415",56173,"Syn",169.5,0.119705233255518,243,TRUE,TRUE,TRUE,TRUE,TRUE
"416",56211,"Syn",7080,0.60783496194682,2272,TRUE,FALSE,TRUE,FALSE,FALSE
"417",59738,"Syn",26.5,0.12804166963216,302,TRUE,TRUE,TRUE,TRUE,TRUE
"418",59741,"Syn",46.5,0.113812510955851,455,TRUE,TRUE,TRUE,TRUE,TRUE
"419",59742,"Syn",163.5,0.118373895715964,244,TRUE,TRUE,TRUE,TRUE,TRUE
"420",59749,"Syn",830,0.115726572436956,462,TRUE,TRUE,TRUE,TRUE,TRUE
"421",59750,"Syn",21.5,0.0395817436498789,374,TRUE,TRUE,TRUE,TRUE,TRUE
"422",59752,"Syn",620.5,0.0855748632731874,334,TRUE,TRUE,TRUE,TRUE,TRUE
"423",59774,"Syn",5643.5,0.571230909860447,352,TRUE,FALSE,TRUE,TRUE,TRUE
"424",59778,"Syn",63.3798676999977,0.106475492977078,351,TRUE,TRUE,TRUE,TRUE,TRUE
"425",59780,"Syn",19.5,0.0246101130727444,402,TRUE,TRUE,TRUE,TRUE,TRUE
"426",59785,"Syn",105026.5,0.447964339609795,398,FALSE,FALSE,TRUE,TRUE,TRUE
"427",59791,"Syn",60.5,0.169820348687596,306,TRUE,TRUE,TRUE,TRUE,TRUE
"428",59798,"Syn",474,0.0448934869398228,369,TRUE,TRUE,TRUE,TRUE,TRUE
"429",59803,"Syn",39,1.34389461901918,397,TRUE,FALSE,TRUE,TRUE,TRUE
"430",59808,"Syn",114,0.095112574930112,415,TRUE,TRUE,TRUE,TRUE,TRUE
"431",59813,"Syn",20,0.0294029140682318,318,TRUE,TRUE,TRUE,TRUE,TRUE
"432",59817,"Syn",0,0,2670,TRUE,TRUE,FALSE,FALSE,FALSE
"433",59820,"Syn",5,0.0654475152129817,337,TRUE,TRUE,TRUE,TRUE,TRUE
"434",59830,"Syn",48,0.21416145930554,326,TRUE,FALSE,TRUE,TRUE,TRUE
"435",59831,"Syn",1030.5,0.0326935600542873,304,TRUE,TRUE,TRUE,TRUE,TRUE
"436",59854,"Syn",11.5,1.04285579065737,386,FALSE,FALSE,TRUE,TRUE,TRUE
"437",60241,"Syn",5,0.0107886649554864,878,FALSE,TRUE,TRUE,TRUE,FALSE
"438",60242,"Syn",93.5,0.775087333784088,198,FALSE,FALSE,TRUE,TRUE,TRUE
"439",60246,"Syn",22,0.629601040667441,552,TRUE,FALSE,TRUE,TRUE,FALSE
"440",60314,"Syn",142,0.0609858252116021,330,TRUE,TRUE,TRUE,TRUE,TRUE
"441",62624,"Syn",516,0.20157854814775,341,TRUE,TRUE,TRUE,TRUE,TRUE
"442",62777,"Syn",6,0.606545669117076,281,FALSE,FALSE,TRUE,TRUE,TRUE
"443",62784,"Syn",16,0.0817539549029968,311,FALSE,TRUE,TRUE,TRUE,TRUE
"444",62793,"Syn",741,0.0666402459753837,347,TRUE,TRUE,TRUE,TRUE,TRUE
"445",62797,"Syn",136,0.0540695508727118,373,TRUE,TRUE,TRUE,TRUE,TRUE
"446",62807,"Syn",60,0.0427633432380817,574,FALSE,TRUE,TRUE,TRUE,FALSE
"447",62811,"Syn",806,0.274099379458977,318,TRUE,FALSE,TRUE,TRUE,TRUE
"448",62812,"Syn",109,0.0863936027005177,376,TRUE,TRUE,TRUE,TRUE,TRUE
"449",62816,"Syn",2,0.0620771867139491,321,TRUE,TRUE,TRUE,TRUE,TRUE
"450",62848,"Syn",12,0.1044092377143,294,TRUE,TRUE,TRUE,TRUE,TRUE
"451",62868,"Syn",30,0.307449410138266,285,TRUE,FALSE,TRUE,TRUE,TRUE
"452",62874,"Syn",306.420135498047,0.112035257096373,356,TRUE,TRUE,TRUE,TRUE,TRUE
"453",62882,"Syn",212.432819201989,0.162723270217205,454,TRUE,TRUE,TRUE,TRUE,TRUE
"454",62886,"Syn",20,0.0665009281984807,294,TRUE,TRUE,TRUE,TRUE,TRUE
"455",62899,"Syn",203,0.999896227064126,505,TRUE,FALSE,TRUE,TRUE,FALSE
"456",62934,"Syn",373,0.119697076791033,313,TRUE,TRUE,TRUE,TRUE,TRUE
"457",62943,"Syn",139,0.0793482564393713,317,TRUE,TRUE,TRUE,TRUE,TRUE
"458",63028,"Syn",47,0.11037547362053,414,TRUE,TRUE,TRUE,TRUE,TRUE
"459",63127,"Syn",484,4.23361477109457,451,TRUE,FALSE,TRUE,TRUE,TRUE
"460",63156,"Syn",5,0.0622301332972257,330,TRUE,TRUE,TRUE,TRUE,TRUE
"461",63158,"Syn",18,0.796892007876003,405,FALSE,FALSE,TRUE,TRUE,TRUE
"462",63170,"Syn",3,0.0328439017789742,287,TRUE,TRUE,TRUE,TRUE,TRUE
"463",63233,"Syn",70.5,0.0296858638743456,209,FALSE,TRUE,TRUE,TRUE,TRUE
"464",63309,"Syn",59.5,0.0329373658114183,270,TRUE,TRUE,TRUE,TRUE,TRUE
"465",63482,"Syn",1289,0.0334788654060067,323,TRUE,TRUE,TRUE,TRUE,TRUE
"466",63695,"Syn",231,0.676491366875163,273,TRUE,FALSE,TRUE,TRUE,TRUE
"467",63742,"Syn",1762,0.0828554342180739,292,TRUE,TRUE,TRUE,TRUE,TRUE
